,Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_reason,payment_plan_start_date,orig_projected_additional_accrued_interest,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
5622,5622,8800.0,8800.0,8800.0, 36 months,13.99,300.73,C,C4,Supervisor,4 years,RENT,32000.0,Verified,Dec-2015,n,debt_consolidation,MO,20.69,0.0,Dec-2009,685.0,689.0,2.0,,,9.0,0.0,8212.0,43.2,11.0,w,Jul-2017,0.0,,1.0,Individual,,,,0.0,0.0,26200.0,2.0,1.0,0.0,1.0,16.0,17988.0,74.0,4.0,5.0,3689.0,60.0,19000.0,1.0,0.0,2.0,6.0,2911.0,4373.0,64.4,0.0,0.0,16.0,72.0,2.0,2.0,0.0,2.0,,2.0,,0.0,5.0,6.0,6.0,6.0,1.0,8.0,10.0,6.0,9.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,43362.0,26200.0,12300.0,24362.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6563,6563,9800.0,9800.0,9800.0, 36 months,8.49,309.32,B,B1,premium server ,4 years,RENT,45000.0,Source Verified,Dec-2015,n,credit_card,NY,5.97,0.0,Oct-2009,685.0,689.0,0.0,,,5.0,0.0,7071.0,77.7,23.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,72627.0,0.0,1.0,0.0,0.0,39.0,65556.0,,0.0,2.0,3377.0,78.0,9100.0,0.0,0.0,1.0,2.0,14525.0,723.0,83.9,0.0,0.0,74.0,26.0,17.0,17.0,0.0,20.0,,12.0,,0.0,2.0,4.0,2.0,2.0,19.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,74656.0,72627.0,4500.0,65556.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7691,7691,35000.0,35000.0,35000.0, 60 months,13.67,808.42,C,C4,Manager,2 years,MORTGAGE,150000.0,Source Verified,Dec-2015,n,home_improvement,MD,5.23,0.0,Nov-2000,695.0,699.0,0.0,56.0,,10.0,0.0,11796.0,47.0,42.0,w,Mar-2019,0.0,56.0,1.0,Individual,,,,0.0,0.0,364412.0,1.0,5.0,2.0,2.0,8.0,61820.0,108.0,2.0,3.0,6411.0,90.0,25100.0,2.0,0.0,2.0,6.0,36441.0,10304.0,53.4,0.0,0.0,181.0,180.0,6.0,6.0,3.0,6.0,56.0,2.0,56.0,6.0,2.0,2.0,3.0,11.0,24.0,4.0,15.0,2.0,10.0,0.0,0.0,0.0,4.0,85.4,0.0,0.0,0.0,375832.0,73616.0,22100.0,57190.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5245,5245,10000.0,10000.0,10000.0, 36 months,7.91,312.95,A,A5,Business Placement Analyst ,3 years,OWN,44298.0,Not Verified,Dec-2015,n,home_improvement,OH,25.22,1.0,Jun-1999,745.0,749.0,1.0,14.0,,31.0,0.0,6476.0,11.6,55.0,w,Dec-2015,0.0,,1.0,Individual,,,,0.0,0.0,239770.0,2.0,16.0,0.0,0.0,26.0,114239.0,99.0,2.0,5.0,3430.0,71.0,55900.0,1.0,5.0,1.0,6.0,7735.0,38324.0,14.5,0.0,0.0,112.0,198.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0,3.0,3.0,10.0,16.0,24.0,14.0,30.0,3.0,31.0,0.0,0.0,0.0,2.0,96.3,0.0,0.0,0.0,294070.0,120715.0,44800.0,115435.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8739,8739,34625.0,34625.0,34475.0, 60 months,22.99,975.9,F,F2,Manager,< 1 year,MORTGAGE,182000.0,Source Verified,Dec-2015,n,debt_consolidation,KS,25.54,0.0,Sep-1986,675.0,679.0,0.0,33.0,,27.0,0.0,62033.0,83.0,54.0,f,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,297250.0,2.0,5.0,2.0,5.0,8.0,39345.0,57.0,3.0,9.0,7593.0,71.0,74744.0,3.0,0.0,7.0,14.0,11009.0,2014.0,94.6,0.0,0.0,128.0,351.0,2.0,2.0,4.0,2.0,53.0,5.0,33.0,0.0,9.0,17.0,10.0,19.0,16.0,20.0,34.0,17.0,27.0,0.0,0.0,0.0,5.0,98.1,80.0,0.0,0.0,365949.0,101378.0,37000.0,68905.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2086,2086,12000.0,12000.0,12000.0, 36 months,10.78,391.62,B,B4,CS/Contract Manager,9 years,MORTGAGE,85000.0,Verified,Dec-2015,n,credit_card,TX,28.36,1.0,Apr-1990,665.0,669.0,2.0,,,13.0,0.0,7123.0,52.0,49.0,w,Oct-2018,1.0,8.0,1.0,Individual,,,,0.0,63.0,298715.0,4.0,3.0,1.0,1.0,8.0,149638.0,98.0,6.0,6.0,2431.0,52.0,13755.0,0.0,1.0,5.0,7.0,24892.0,3233.0,58.0,0.0,0.0,241.0,308.0,1.0,1.0,2.0,4.0,,0.0,,0.0,3.0,8.0,7.0,8.0,29.0,8.0,18.0,7.0,12.0,,0.0,1.0,7.0,88.0,0.0,0.0,0.0,330034.0,156761.0,9700.0,152279.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
371,371,2400.0,2400.0,2400.0, 36 months,13.44,81.38,C,C3,Logistics,3 years,RENT,26000.0,Source Verified,Dec-2015,n,debt_consolidation,WA,16.39,0.0,Nov-2011,670.0,674.0,0.0,,,7.0,0.0,1869.0,35.3,8.0,w,Sep-2018,0.0,,1.0,Individual,,,,0.0,158.0,11041.0,0.0,1.0,1.0,1.0,8.0,9172.0,87.0,2.0,4.0,0.0,70.0,5300.0,0.0,4.0,2.0,5.0,1840.0,,,0.0,0.0,34.0,49.0,9.0,8.0,0.0,,,8.0,,0.0,0.0,4.0,0.0,0.0,2.0,6.0,6.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,,0.0,0.0,15897.0,11041.0,0.0,10597.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7078,7078,32850.0,32850.0,32850.0, 36 months,13.18,1109.7,C,C3,Senior Field ,10+ years,MORTGAGE,125000.0,Source Verified,Dec-2015,n,debt_consolidation,NC,13.86,1.0,Jun-2005,660.0,664.0,1.0,9.0,,8.0,0.0,11760.0,26.8,19.0,w,Dec-2018,0.0,9.0,1.0,Individual,,,,0.0,901.0,30514.0,0.0,1.0,0.0,1.0,17.0,18754.0,63.0,1.0,2.0,3475.0,41.0,43800.0,0.0,0.0,1.0,3.0,3814.0,30183.0,12.3,1.0,0.0,126.0,90.0,12.0,12.0,3.0,12.0,,3.0,,2.0,4.0,5.0,6.0,6.0,8.0,7.0,8.0,5.0,8.0,0.0,0.0,1.0,1.0,89.5,0.0,0.0,0.0,73800.0,30514.0,34400.0,30000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
612,612,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,Sales,8 years,RENT,60000.0,Verified,Dec-2015,n,moving,NJ,19.27,0.0,Apr-2004,705.0,709.0,2.0,24.0,,13.0,0.0,18425.0,43.0,30.0,w,Mar-2019,0.0,24.0,1.0,Individual,,,,0.0,0.0,22371.0,2.0,1.0,0.0,1.0,15.0,2583.0,19.0,7.0,8.0,12567.0,36.0,42800.0,0.0,0.0,2.0,9.0,1721.0,6134.0,70.2,0.0,0.0,140.0,129.0,4.0,4.0,0.0,8.0,,2.0,42.0,0.0,3.0,7.0,5.0,10.0,7.0,11.0,22.0,7.0,13.0,0.0,0.0,0.0,7.0,93.1,20.0,0.0,0.0,61619.0,22371.0,20600.0,13284.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9135,9135,23000.0,23000.0,23000.0, 60 months,11.99,511.51,C,C1,Housing Construction Supervisor,7 years,MORTGAGE,93423.0,Verified,Dec-2015,n,debt_consolidation,CA,17.77,0.0,Mar-2002,705.0,709.0,0.0,,,14.0,0.0,40867.0,73.8,26.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,297800.0,2.0,2.0,1.0,1.0,4.0,40495.0,74.0,1.0,1.0,7237.0,74.0,55400.0,2.0,0.0,2.0,2.0,22908.0,5510.0,78.3,0.0,0.0,128.0,165.0,6.0,4.0,2.0,6.0,,4.0,,0.0,4.0,5.0,5.0,10.0,7.0,11.0,17.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,339811.0,81362.0,25400.0,54581.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8207,8207,25000.0,25000.0,25000.0, 36 months,7.26,774.91,A,A4,Regional Vice President,4 years,RENT,350000.0,Source Verified,Dec-2015,n,debt_consolidation,VA,4.16,0.0,Feb-2005,760.0,764.0,0.0,,,10.0,0.0,16636.0,27.6,20.0,w,Sep-2017,0.0,,1.0,Individual,,,,0.0,0.0,67700.0,0.0,2.0,1.0,4.0,9.0,51064.0,87.0,1.0,2.0,6472.0,57.0,60300.0,2.0,3.0,1.0,6.0,6770.0,35764.0,31.7,0.0,0.0,118.0,130.0,9.0,9.0,0.0,9.0,,9.0,,0.0,4.0,4.0,6.0,6.0,10.0,8.0,10.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,119086.0,67700.0,52400.0,58786.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7590,7590,25000.0,25000.0,25000.0, 36 months,10.64,814.22,B,B4,Sperintendent,8 years,MORTGAGE,93500.0,Not Verified,Dec-2015,n,debt_consolidation,NY,7.38,0.0,Nov-2003,665.0,669.0,0.0,,,13.0,0.0,14657.0,31.7,25.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,139.0,17726.0,0.0,1.0,0.0,1.0,16.0,3069.0,61.0,0.0,2.0,2850.0,35.0,46300.0,2.0,0.0,1.0,3.0,1364.0,15137.0,44.3,0.0,0.0,116.0,145.0,13.0,13.0,4.0,25.0,,3.0,,0.0,6.0,10.0,7.0,7.0,6.0,12.0,15.0,10.0,13.0,0.0,0.0,0.0,0.0,95.8,42.9,0.0,0.0,51300.0,17726.0,27200.0,5000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9802,9802,6000.0,6000.0,6000.0, 36 months,8.38,189.08,B,B1,,,RENT,22000.0,Verified,Dec-2015,n,credit_card,MN,32.95,0.0,Jan-2001,670.0,674.0,1.0,31.0,,9.0,0.0,6524.0,46.9,14.0,w,Mar-2019,0.0,31.0,1.0,Individual,,,,0.0,0.0,17014.0,2.0,2.0,0.0,1.0,21.0,10490.0,71.0,4.0,4.0,1900.0,59.0,13900.0,0.0,0.0,3.0,5.0,1890.0,4390.0,57.4,0.0,0.0,179.0,61.0,1.0,1.0,0.0,5.0,,1.0,,0.0,4.0,6.0,5.0,6.0,6.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,4.0,85.7,80.0,0.0,0.0,28783.0,17014.0,10300.0,14883.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2220,2220,5600.0,5600.0,5600.0, 36 months,11.99,185.98,C,C1,SrA E-4,5 years,RENT,30000.0,Source Verified,Dec-2015,n,debt_consolidation,HI,29.42,0.0,Aug-2011,670.0,674.0,0.0,32.0,,15.0,0.0,4560.0,71.2,20.0,w,Feb-2018,0.0,,1.0,Individual,,,,0.0,166.0,48821.0,0.0,10.0,0.0,7.0,16.0,44261.0,84.0,0.0,2.0,1948.0,83.0,6400.0,0.0,2.0,0.0,9.0,3255.0,548.0,84.3,0.0,0.0,50.0,52.0,13.0,13.0,0.0,13.0,32.0,24.0,32.0,0.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,95.0,66.7,0.0,0.0,58816.0,48821.0,3500.0,52416.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4376,4376,9500.0,9500.0,9500.0, 36 months,17.27,339.98,D,D3,LPN,4 years,MORTGAGE,36000.0,Source Verified,Dec-2015,n,debt_consolidation,LA,15.03,0.0,Jun-1999,735.0,739.0,1.0,,,17.0,0.0,7491.0,12.2,50.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,46142.0,2.0,0.0,0.0,3.0,14.0,6661.0,82.0,3.0,7.0,4319.0,20.0,61200.0,8.0,0.0,12.0,11.0,2884.0,49996.0,12.6,0.0,0.0,145.0,196.0,4.0,4.0,2.0,4.0,,0.0,,0.0,4.0,7.0,12.0,25.0,13.0,15.0,34.0,7.0,17.0,0.0,0.0,0.0,4.0,100.0,9.1,0.0,0.0,101666.0,14152.0,57200.0,8116.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5908,5908,10000.0,10000.0,10000.0, 36 months,13.99,341.73,C,C4,Software Engineer,< 1 year,RENT,90000.0,Source Verified,Dec-2015,n,credit_card,GA,5.89,0.0,Jul-2008,695.0,699.0,1.0,,,5.0,0.0,5102.0,57.3,7.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,17256.0,1.0,1.0,0.0,1.0,15.0,12154.0,83.0,2.0,5.0,4459.0,73.0,8900.0,0.0,0.0,2.0,6.0,3451.0,3110.0,61.6,0.0,0.0,15.0,89.0,6.0,6.0,0.0,9.0,,5.0,,0.0,2.0,3.0,3.0,4.0,1.0,4.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,23513.0,17256.0,8100.0,14613.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2386,2386,30000.0,30000.0,30000.0, 36 months,7.49,933.05,A,A4,IT Engineer,6 years,OWN,130000.0,Source Verified,Dec-2015,n,debt_consolidation,VA,9.73,0.0,Oct-1995,750.0,754.0,0.0,,,23.0,0.0,22575.0,24.4,54.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,180380.0,0.0,2.0,0.0,0.0,28.0,49420.0,93.0,1.0,6.0,10367.0,40.0,92400.0,0.0,5.0,0.0,6.0,8590.0,36225.0,38.4,0.0,0.0,242.0,146.0,10.0,10.0,3.0,10.0,,19.0,,0.0,6.0,6.0,12.0,14.0,23.0,20.0,28.0,6.0,23.0,0.0,0.0,0.0,1.0,100.0,8.3,0.0,0.0,272023.0,71995.0,58800.0,64882.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3914,3914,11200.0,11200.0,11200.0, 36 months,14.85,387.43,C,C5,Tech,5 years,MORTGAGE,50000.0,Verified,Dec-2015,n,debt_consolidation,CA,36.22,1.0,Dec-2002,685.0,689.0,1.0,22.0,,11.0,0.0,11052.0,65.0,15.0,w,Oct-2018,0.0,51.0,1.0,Individual,,,,0.0,0.0,45721.0,0.0,4.0,1.0,1.0,8.0,34669.0,55.0,0.0,1.0,4157.0,57.0,17000.0,0.0,1.0,2.0,2.0,4572.0,4922.0,58.3,0.0,0.0,144.0,156.0,16.0,8.0,0.0,16.0,,5.0,22.0,1.0,4.0,5.0,4.0,4.0,7.0,7.0,8.0,5.0,11.0,0.0,0.0,0.0,1.0,86.7,25.0,0.0,0.0,80253.0,45721.0,11800.0,63253.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6829,6829,5000.0,5000.0,5000.0, 36 months,8.49,157.82,B,B1,BAKERY MGR,10+ years,MORTGAGE,45000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,17.97,0.0,May-2001,670.0,674.0,1.0,,67.0,9.0,1.0,5110.0,39.0,21.0,w,Jun-2017,1.0,31.0,1.0,Individual,,,,0.0,748.0,43920.0,0.0,4.0,1.0,1.0,9.0,38810.0,77.0,1.0,3.0,2741.0,39.0,13000.0,0.0,0.0,1.0,4.0,4880.0,3500.0,43.0,0.0,0.0,102.0,175.0,11.0,9.0,3.0,11.0,,1.0,,0.0,3.0,5.0,4.0,8.0,6.0,5.0,12.0,3.0,9.0,,0.0,0.0,2.0,67.0,33.3,1.0,0.0,63432.0,43920.0,10500.0,50432.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8025,8025,3000.0,3000.0,3000.0, 36 months,15.41,104.6,D,D1,Area Manager,5 years,MORTGAGE,36000.0,Verified,Dec-2015,n,other,TX,3.7,0.0,Jan-2007,670.0,674.0,1.0,53.0,,6.0,0.0,2648.0,22.8,10.0,w,Feb-2019,0.0,58.0,1.0,Individual,,,,0.0,0.0,162549.0,4.0,0.0,0.0,0.0,,0.0,,3.0,4.0,488.0,23.0,11600.0,1.0,0.0,5.0,5.0,27092.0,723.0,54.8,0.0,0.0,,107.0,4.0,4.0,1.0,28.0,53.0,0.0,53.0,1.0,2.0,5.0,2.0,4.0,0.0,5.0,9.0,5.0,6.0,0.0,0.0,0.0,4.0,88.9,0.0,0.0,0.0,172619.0,2648.0,1600.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3424,3424,5000.0,5000.0,5000.0, 36 months,8.49,157.82,B,B1,Mail Processor Clerk,10+ years,RENT,56000.0,Source Verified,Dec-2015,n,other,NJ,22.72,1.0,Jul-1994,670.0,674.0,0.0,6.0,5.0,9.0,1.0,8435.0,31.7,24.0,w,Aug-2018,0.0,,1.0,Individual,,,,0.0,117.0,88050.0,0.0,4.0,0.0,2.0,19.0,79615.0,70.0,0.0,2.0,3134.0,60.0,26600.0,0.0,0.0,0.0,4.0,9783.0,14765.0,33.2,0.0,0.0,111.0,257.0,13.0,13.0,0.0,28.0,,,6.0,0.0,3.0,4.0,3.0,5.0,12.0,5.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,132054.0,88050.0,22100.0,105454.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9665,9665,6650.0,6650.0,6650.0, 36 months,11.22,218.41,B,B5,,,OWN,18500.0,Verified,Dec-2015,n,moving,NM,7.38,0.0,Jul-2003,700.0,704.0,1.0,82.0,,24.0,0.0,5061.0,14.9,50.0,w,Jul-2018,0.0,,1.0,Individual,,,,0.0,0.0,5061.0,2.0,0.0,0.0,1.0,18.0,0.0,,4.0,9.0,2796.0,15.0,34000.0,1.0,0.0,2.0,10.0,266.0,20439.0,19.8,0.0,0.0,149.0,122.0,4.0,4.0,0.0,4.0,82.0,3.0,82.0,0.0,3.0,3.0,12.0,17.0,8.0,24.0,42.0,3.0,24.0,0.0,0.0,0.0,4.0,94.0,16.7,0.0,0.0,34000.0,5061.0,25500.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8866,8866,7000.0,7000.0,6850.0, 36 months,15.41,244.07,D,D1,Shift coordinator ,5 years,RENT,65000.0,Verified,Dec-2015,n,debt_consolidation,NC,12.19,0.0,Jul-2011,685.0,689.0,0.0,,,4.0,0.0,562.0,22.5,8.0,f,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,37512.0,0.0,1.0,1.0,1.0,7.0,36950.0,,0.0,2.0,562.0,23.0,2500.0,1.0,0.0,3.0,3.0,9378.0,1338.0,29.6,0.0,0.0,53.0,27.0,14.0,7.0,0.0,15.0,,7.0,,0.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,41351.0,37512.0,1900.0,38851.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1024,1024,16000.0,16000.0,16000.0, 36 months,18.49,582.38,D,D5,Managing Member,2 years,OWN,40000.0,Verified,Dec-2015,n,small_business,FL,34.41,0.0,Nov-1994,680.0,684.0,2.0,73.0,,8.0,0.0,16584.0,50.0,20.0,w,Jul-2018,0.0,60.0,1.0,Individual,,,,0.0,0.0,31619.0,2.0,2.0,1.0,1.0,6.0,15035.0,44.0,2.0,3.0,8377.0,50.0,33400.0,0.0,0.0,6.0,4.0,3952.0,5720.0,58.0,0.0,0.0,253.0,112.0,1.0,1.0,1.0,1.0,,1.0,73.0,0.0,5.0,6.0,10.0,10.0,6.0,6.0,13.0,5.0,8.0,,0.0,0.0,3.0,90.0,20.0,0.0,0.0,67292.0,31619.0,28600.0,33892.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7393,7393,10000.0,10000.0,10000.0, 36 months,8.38,315.12,B,B1,Chef,5 years,MORTGAGE,46000.0,Not Verified,Dec-2015,n,debt_consolidation,TX,32.32,0.0,Feb-1978,710.0,714.0,0.0,76.0,,7.0,0.0,19948.0,63.5,12.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,122029.0,0.0,2.0,0.0,1.0,21.0,18529.0,58.0,0.0,0.0,10409.0,61.0,31400.0,0.0,0.0,1.0,1.0,20338.0,11452.0,63.5,0.0,0.0,91.0,255.0,96.0,21.0,2.0,101.0,,8.0,,0.0,2.0,2.0,3.0,5.0,3.0,3.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,91.7,33.3,0.0,0.0,151446.0,38477.0,31400.0,31828.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
377,377,10400.0,10400.0,10400.0, 36 months,13.44,352.63,C,C3,Senior Director,10+ years,MORTGAGE,150000.0,Verified,Dec-2015,n,debt_consolidation,MO,18.51,1.0,Mar-1991,670.0,674.0,1.0,22.0,,23.0,0.0,29336.0,66.7,44.0,w,Dec-2018,0.0,63.0,1.0,Individual,,,,0.0,0.0,252779.0,5.0,9.0,4.0,7.0,4.0,105137.0,96.0,1.0,6.0,9925.0,87.0,44000.0,1.0,5.0,1.0,14.0,10990.0,2667.0,86.5,0.0,0.0,139.0,297.0,2.0,2.0,2.0,2.0,35.0,2.0,22.0,3.0,7.0,8.0,9.0,18.0,17.0,12.0,24.0,8.0,23.0,0.0,0.0,0.0,5.0,74.4,55.6,0.0,0.0,283207.0,145972.0,19800.0,109831.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1569,1569,4000.0,4000.0,4000.0, 36 months,9.17,127.52,B,B2,,,OWN,38000.0,Not Verified,Dec-2015,n,credit_card,TX,4.58,0.0,Oct-1985,710.0,714.0,0.0,39.0,,9.0,0.0,4251.0,15.8,24.0,w,Nov-2016,0.0,73.0,1.0,Individual,,,,0.0,0.0,34020.0,4.0,0.0,0.0,0.0,113.0,0.0,,4.0,5.0,3691.0,16.0,26900.0,0.0,1.0,1.0,5.0,4253.0,20418.0,16.3,0.0,0.0,138.0,362.0,2.0,2.0,2.0,2.0,39.0,5.0,39.0,1.0,2.0,3.0,5.0,11.0,4.0,8.0,17.0,3.0,9.0,0.0,0.0,0.0,4.0,87.5,0.0,0.0,0.0,66900.0,4251.0,24400.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5275,5275,12000.0,12000.0,12000.0, 60 months,12.88,272.31,C,C2,Resident Physician,1 year,RENT,48000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,6.7,0.0,Dec-2005,765.0,769.0,1.0,,,10.0,0.0,12828.0,38.2,21.0,w,Jul-2018,0.0,,1.0,Individual,,,,0.0,0.0,354155.0,0.0,3.0,1.0,1.0,9.0,341327.0,105.0,0.0,1.0,11052.0,59.0,33600.0,1.0,0.0,2.0,2.0,35416.0,16772.0,43.3,0.0,0.0,97.0,120.0,23.0,9.0,0.0,23.0,,0.0,,0.0,3.0,3.0,6.0,7.0,13.0,7.0,8.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,430595.0,354155.0,29600.0,396995.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
482,482,14000.0,14000.0,14000.0, 60 months,19.89,370.06,E,E3,Program Group Leader,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2015,n,small_business,TN,14.39,0.0,Aug-2003,700.0,704.0,0.0,,,13.0,0.0,28820.0,58.8,28.0,w,Mar-2016,0.0,,1.0,Individual,,,,0.0,0.0,161577.0,2.0,4.0,0.0,0.0,55.0,9101.0,23.0,2.0,4.0,9591.0,43.0,49000.0,3.0,2.0,3.0,4.0,12429.0,18080.0,61.4,0.0,0.0,147.0,148.0,3.0,3.0,4.0,3.0,,1.0,,0.0,5.0,5.0,6.0,12.0,5.0,8.0,18.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,235487.0,37921.0,46900.0,40257.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2894,2894,3425.0,3425.0,3425.0, 36 months,15.77,120.03,D,D1,,,RENT,40000.0,Verified,Dec-2015,n,debt_consolidation,PA,21.57,0.0,Sep-1989,675.0,679.0,0.0,72.0,80.0,7.0,1.0,5593.0,76.0,9.0,f,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,23012.0,1.0,1.0,0.0,0.0,35.0,17419.0,65.0,3.0,3.0,2884.0,76.0,7350.0,0.0,0.0,1.0,3.0,4602.0,3000.0,96.0,0.0,0.0,95.0,315.0,1.0,1.0,0.0,11.0,,11.0,,0.0,1.0,4.0,1.0,1.0,2.0,4.0,7.0,4.0,5.0,,0.0,0.0,3.0,89.0,100.0,0.0,0.0,34128.0,23012.0,3000.0,26778.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9281,9281,2400.0,2400.0,2400.0, 36 months,9.76,77.18,B,B3,,,OWN,8328.0,Verified,Dec-2015,n,debt_consolidation,OK,34.58,0.0,Jun-2007,690.0,694.0,0.0,,,9.0,0.0,6284.0,42.0,12.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,6284.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,2.0,8.0,2036.0,42.0,14950.0,0.0,0.0,0.0,8.0,698.0,1486.0,50.0,0.0,0.0,102.0,91.0,2.0,2.0,0.0,2.0,,16.0,,0.0,7.0,9.0,8.0,8.0,1.0,9.0,11.0,7.0,9.0,,0.0,0.0,2.0,100.0,57.1,0.0,0.0,14950.0,6284.0,10400.0,0.0,,,,,,,,,,,,,,N,,,,Cash,Y,Aug-2018,ACTIVE,Jun-2018,515.15,45.0,12.0
